# rocq scheme: RocqIDE default unicode bindings (latex-style).
# Generated by scripts/update-rocq-symbols.py from https://raw.githubusercontent.com/rocq-prover/rocq/master/ide/rocqide/default_bindings_src.ml
# rocq-prover/rocq (LGPL-2.1-only).
# Columns: name<TAB>codepoint(hex)[ ...]<TAB>description
ffllig	FB04	letters
ffr	1D523	miscellanea
filig	FB01	letters
flat	266D	symbols
fllig	FB02	letters
fnof	0192	letters
fopf	1D557	letters
forall	2200	logic
fork	22D4	symbols
forkv	2AD9	miscellanea
fpartint	2A0D	letters
frac	00BD	fractions
frac13	2153	fractions
frac14	00BC	fractions
frac15	2155	fractions
frac16	2159	fractions
frac18	215B	fractions
frac23	2154	fractions
frac25	2156	fractions
frac34	00BE	fractions
frac35	2157	fractions
frac38	215C	fractions
frac45	2158	fractions
frac56	215A	fractions
frac58	215D	fractions
frac78	215E	fractions
frown	2322	symbols
fscr	1D4BB	miscellanea
gE	2267	order relations
gEl	22DB	order relations
gacute	01F5	letters
gamma	03B3	greek letter
gammad	03DC	greek letter
gap	2273	order relations
gbreve	011F	letters
gcirc	011D	letters
gcy	0433	letters
gdot	0121	letters
ge	2265	order relations
gel	22DB	order relations
geq	2265	order relations
geqq	2267	order relations
geqslant	2A7E	order relations
ges	2A7E	order relations
gescc	2AA9	miscellanea
gesdot	2A80	order relations
gesdoto	2A82	order relations
gesdotol	2A84	order relations
gesl	22DB	miscellanea
gesles	2A94	order relations
gets	2190	arrows
gfr	1D524	miscellanea
gg	226B	order relations
ggg	22D9	order relations
gimel	2137	letters
gjcy	0453	letters
gl	2277	order relations
glE	2A92	order relations
gla	2AA5	miscellanea
glj	2AA4	miscellanea
gnE	2269	order relations
gnap	2A8A	order relations
gnapprox	2A8A	order relations
gne	2269	order relations
gneq	2269	order relations
gneqq	2269	order relations
gnsim	22E7	order relations
gopf	1D558	letters
gscr	210A	letters
gsim	2273	order relations
gsime	2A8E	order relations
gsiml	2A90	order relations
gtcc	2AA7	miscellanea
gtcir	2A7A	miscellanea
gtdot	22D7	order relations
gtlPar	2995	miscellanea
gtquest	2A7C	miscellanea
gtrapprox	2273	order relations
gtrarr	2978	order relations
gtrdot	22D7	order relations
gtreqless	22DB	order relations
gtreqqless	22DB	order relations
gtrless	2277	order relations
gtrsim	2273	order relations
gvertneqq	2269	miscellanea
gvnE	2269	miscellanea
hArr	21D4	arrows
hairsp	200A	spaces
half	00BD	fractions
hamilt	210B	letters
hardcy	044A	letters
harr	2194	arrows
harrcir	2948	arrows
harrw	21AD	arrows
hbar	210F	letters
hcirc	0125	letters
heartsuit	2661	symbols
hellip	2026	symbols
hercon	22B9	symbols
hfr	1D525	miscellanea
hksearow	2925	arrows
hkswarow	2926	arrows
hoarr	21FF	arrows
homtht	223B	symbols
hookleftarrow	21A9	arrows
hookrightarrow	21AA	arrows
hopf	1D559	letters
horbar	2015	symbols
hscr	1D4BD	miscellanea
hslash	210F	letters
hstrok	0127	letters
hybull	2043	symbols
hyphen	2010	symbols
iacute	00ED	letters
ic	200B	spaces
icirc	00EE	letters
icy	0438	letters
iecy	0435	letters
iexcl	00A1	letters
iff	21D4	arrows
ifr	1D526	miscellanea
igrave	00EC	letters
ii	2148	letters
iiiint	2A0C	mathematics
iiint	222D	mathematics
iinfin	29DC	miscellanea
iiota	2129	letters
ijlig	0133	letters
imacr	012B	letters
image	2111	letters
imagline	2110	letters
imagpart	2111	letters
imath	0131	symbols
imof	22B7	symbols
imped	1D543	letters
in	2208	set theory
incare	2105	fractions
infin	221E	mathematics
infty	221E	mathematics
inodot	0131	symbols
int	222B	mathematics
intcal	22BA	symbols
integers	2124	letters
intercal	22BA	symbols
intlarhk	2A17	mathematics
intprod	2A3C	miscellanea
iocy	0451	letters
iogon	012F	letters
iopf	1D55A	letters
iota	03B9	greek letter
iprod	2A3C	miscellanea
iquest	00BF	symbols
iscr	1D4BE	miscellanea
isin	2208	set theory
isinE	22F9	set theory
isindot	22F5	set theory
isins	22F4	set theory
isinsv	22F3	set theory
isinv	2208	set theory
it	2062	spaces
itilde	0129	letters
iukcy	0456	letters
iuml	00EF	letters
jcirc	0135	letters
jcy	0439	letters
jfr	1D527	miscellanea
jopf	1D55B	letters
jscr	1D4BF	miscellanea
jsercy	0458	letters
jukcy	0454	letters
kappa	03BA	greek letter
kcedil	0137	letters
kcy	043A	letters
kfr	1D528	miscellanea
kgreen	0138	letters
khcy	0445	letters
kjcy	045C	letters
kopf	1D55C	letters
kscr	1D4C0	miscellanea
lAarr	21DA	arrows
lArr	21D0	arrows
lAtail	291B	arrows
lBarr	290E	arrows
lE	2266	order relations
lEg	22DA	order relations
lHar	2962	arrows
lacute	013A	letters
laemptyv	29B4	miscellanea
lagran	2112	letters
lambda	03BB	greek letter
land	2227	logic
lang	27E8	parentheses and delimiters
langd	2991	miscellanea
langle	27E8	parentheses and delimiters
lap	2272	order relations
laquo	00AB	parentheses and delimiters
larr	2190	arrows
larrb	21E4	arrows
larrbfs	291F	arrows
larrfs	291D	arrows
larrhk	21A9	arrows
larrlp	21AB	arrows
larrpl	2939	arrows
larrsim	2973	arrows
larrtl	21A2	arrows
lat	2AAB	miscellanea
latail	2919	arrows
late	2AAD	miscellanea
lates	2AAD	miscellanea
lbarr	290C	arrows
lbbrk	2997	parentheses and delimiters
lbrke	298B	miscellanea
lbrksld	298F	miscellanea
lbrkslu	298D	miscellanea
lcaron	013E	letters
lcedil	013C	letters
lceil	2308	ASCII art
lcy	043B	letters
ldca	2936	arrows
ldots	2026	symbols
ldquo	201C	symbols
ldquor	201E	symbols
ldrdhar	2967	arrows
ldrushar	294B	arrows
ldsh	21B2	arrows
le	2264	order relations
leftarrow	2190	arrows
leftarrowtail	21A2	arrows
leftharpoondown	21BD	arrows
leftharpoonup	21BC	arrows
leftleftarrows	21C7	arrows
leftrightarrow	2194	arrows
leftrightarrows	21C6	arrows
leftrightharpoons	21CB	arrows
leftrightsquigarrow	21AD	arrows
leftthreetimes	22CB	symbols
leg	22DA	order relations
leq	2264	order relations
leqq	2266	order relations
leqslant	2A7D	order relations
les	2A7D	order relations
lescc	2AA8	miscellanea
lesdot	2A7F	order relations
lesdoto	2A81	order relations
lesdotor	2A83	order relations
lesg	22DA	miscellanea
lesges	2A93	order relations
lessapprox	2272	order relations
lessdot	22D6	order relations
lesseqgtr	22DA	order relations
lesseqqgtr	22DA	order relations
lessgtr	2276	order relations
lesssim	2272	order relations
lfisht	297C	arrows
lfloor	230A	ASCII art
lfr	1D529	miscellanea
lgE	2A91	order relations
lhard	21BD	arrows
lharu	21BC	arrows
lharul	296A	arrows
lhblk	2584	squares
ljcy	0459	letters
ll	226A	order relations
llarr	21C7	arrows
llcorner	231E	ASCII art
llhard	296B	arrows
lltri	25FA	triangles
lmidot	0140	letters
lmoust	23B0	parentheses and delimiters
lmoustache	23B0	parentheses and delimiters
lnE	2268	order relations
lnap	2A89	order relations
lnapprox	2A89	order relations
lne	2268	order relations
lneq	2268	order relations
lneqq	2268	order relations
lnot	00AC	logic
lnsim	22E6	order relations
loang	F558	miscellanea
loarr	21FD	arrows
lobrk	27E6	parentheses and delimiters
looparrowleft	21AB	arrows
looparrowright	21AC	arrows
lopar	2985	parentheses and delimiters
lopf	1D55D	letters
loplus	2A2D	miscellanea
lor	2228	logic
lotimes	2A34	miscellanea
lowast	2217	mathematics
loz	25CA	symbols
lozenge	25CA	symbols
lozf	29EB	symbols
lparlt	2993	miscellanea
lrarr	21C6	arrows
lrcorner	231F	ASCII art
lrhar	21CB	arrows
lrhard	296D	arrows
lrtri	22BF	symbols
lscr	2113	letters
lsh	21B0	arrows
lsim	2272	order relations
lsime	2A8D	order relations
lsimg	2A8F	order relations
lsquo	2018	symbols
lsquor	201A	symbols
lstrok	0142	letters
ltcc	2AA6	miscellanea
ltcir	2A79	miscellanea
ltdot	22D6	order relations
lthree	22CB	symbols
ltimes	22C9	symbols
ltlarr	2976	arrows
ltquest	2A7B	miscellanea
ltrPar	2996	miscellanea
ltri	25C3	triangles
ltrie	22B4	triangles
ltrif	25C2	triangles
lurdshar	294A	arrows
luruhar	2966	arrows
lvertneqq	2268	miscellanea
lvnE	2268	miscellanea
mDDot	223A	symbols
macr	00AF	symbols
male	2642	symbols
malt	2720	symbols
maltese	2720	symbols
map	21A6	arrows
mapsto	21A6	arrows
mapstodown	21A7	arrows
mapstoleft	21A4	arrows
mapstoup	21A5	arrows
marker	25AE	squares
mcomma	2A29	miscellanea
mcy	043C	letters
mdash	2014	symbols
measuredangle	2221	symbols
mfr	1D52A	miscellanea
mho	2127	letters
micro	00B5	letters
mid	2223	mathematics
midcir	2AF0	miscellanea
middot	00B7	symbols
minus	2212	symbols
minusb	229F	squares
minusd	2238	symbols
minusdu	2A2A	miscellanea
mlcp	2ADB	miscellanea
mldr	2026	symbols
mnplus	2213	mathematics
models	22A7	logic
mopf	1D55E	letters
mp	2213	mathematics
mscr	1D4C2	miscellanea
mstpos	223E	symbols
mu	03BC	greek letter
multimap	22B8	symbols
mumap	22B8	symbols
nGg	22D9 0338	order relations
nGt	226B 0338	order relations
nGtv	226B 0338	miscellanea
nLeftarrow	21CD	arrows
nLeftrightarrow	21CE	arrows
nLl	22D8 0338	order relations
nLt	226A 0338	order relations
nLtv	226A 0338	miscellanea
nRightarrow	21CF	arrows
nVDash	22AF	logic
nVdash	22AE	logic
nabla	2207	triangles
nacute	0144	letters
nang	2220 0338	symbols
nap	2249	equivalence relations
napE	2A70 0338	miscellanea
napid	224B 0338	equivalence relations
napos	0149	letters
napprox	2249	equivalence relations
natur	266E	symbols
natural	266E	symbols
naturals	2115	letters
nbsp	0020	spaces
nbump	224E 0338	equivalence relations
nbumpe	224F 0338	equivalence relations
ncap	2A43	miscellanea
ncaron	0148	letters
ncedil	0146	letters
ncong	2247	equivalence relations
ncongdot	2A6D 0338	miscellanea
ncup	2A42	miscellanea
ncy	043D	letters
ndash	2013	symbols
ndivides	2224	mathematics
ne	2260	equivalence relations
neArr	21D7	arrows
nearhk	2924	arrows
nearr	2197	arrows
nearrow	2197	arrows
nedot	2260	miscellanea
neg	00AC	logic
neq	2260	equivalence relations
nequiv	2262	equivalence relations
nesear	2928	arrows
nesim	2242 0338	equivalence relations
nexist	2204	logic
nexists	2204	logic
nfr	1D52B	miscellanea
ngE	2271	order relations
nge	2271 20E5	miscellanea
ngeq	2271	order relations
ngeqq	2271	order relations
ngeqslant	2271	order relations
nges	2271	order relations
ngsim	2275	order relations
ngt	226F	order relations
ngtr	226F	order relations
nhArr	21CE	arrows
nharr	21AE	arrows
nhpar	2AF2	miscellanea
ni	220B	set theory
nis	22FC	set theory
nisd	22FA	set theory
niv	220B	set theory
njcy	045A	letters
nlArr	21CD	arrows
nlE	2270	order relations
nlarr	219A	arrows
nldr	2025	symbols
nle	2270 20E5	miscellanea
nleftarrow	219A	arrows
nleftrightarrow	21AE	arrows
nleq	2270	order relations
nleqq	2270	order relations
nleqslant	2270	order relations
nles	2270	order relations
nless	226E	order relations
nlsim	2274	order relations
nlt	226E	order relations
nltri	22EA	triangles
nltrie	22EC	triangles
nmid	2224	mathematics
nopf	1D55F	letters
not	00AC	logic
notin	2209	set theory
notindot	22F6	set theory
notinva	2209 0338	set theory
notinvb	22F7	set theory
notinvc	22F6	set theory
notni	220C	set theory
notniva	220C	set theory
notnivb	22FE	set theory
notnivc	22FD	set theory
npar	2226	mathematics
nparallel	2226	mathematics
nparsl	2225 20E5	miscellanea
npart	2202 0338	letters
npolint	2A14	mathematics
npr	2280	order relations
nprcue	22E0	order relations
npre	2AAF 0338	order relations
nprec	2280	order relations
npreceq	2AAF 0338	order relations
nrArr	21CF	arrows
nrarr	219B	arrows
nrarrc	2933 0338	arrows
nrarrw	219D 0338	arrows
nrightarrow	219B	arrows
nrtri	22EB	triangles
nrtrie	22ED	triangles
nsc	2281	order relations
nsccue	22E1	order relations
nsce	2AB0 0338	order relations
nscr	1D4C3	miscellanea
nshortmid	2224	miscellanea
nshortparallel	2226	miscellanea
nsim	2241	equivalence relations
nsime	2244	equivalence relations
nsimeq	2244	equivalence relations
nsmid	2224	miscellanea
nspar	2226	miscellanea
nsqsube	22E2	set theory
nsqsupe	22E3	set theory
nsub	2284	set theory
nsubE	2288	set theory
nsube	2288	set theory
nsubset	2284	set theory
nsubseteq	2288	set theory
nsubseteqq	2288	set theory
nsucc	2281	order relations
nsucceq	2AB0 0338	order relations
nsup	2285	set theory
nsupE	2289	set theory
nsupe	2289	set theory
nsupset	2285	set theory
nsupseteq	2289	set theory
nsupseteqq	2289	set theory
ntgl	2279	order relations
ntilde	00F1	letters
ntlg	2278	order relations
ntriangleleft	22EA	triangles
ntrianglelefteq	22EC	triangles
ntriangleright	22EB	triangles
ntrianglerighteq	22ED	triangles
nu	03BD	greek letter
numero	2116	letters
numsp	2007	spaces
nvDash	22AD	logic
nvHarr	21CE	arrows
nvap	2249 0338	equivalence relations
nvdash	22AC	logic
nvge	2271	order relations
nvgt	226F	order relations
nvinfin	29DE	miscellanea
nvlArr	21CD	arrows
nvle	2270	order relations
nvlt	226E	order relations
nvltrie	22EC 0338	triangles
nvrArr	21CF	arrows
nvrtrie	22ED 0338	triangles
nvsim	2241 0338	equivalence relations
nwArr	21D6	arrows
nwarhk	2923	arrows
nwarr	2196	arrows
nwarrow	2196	arrows
nwnear	2927	arrows
o	03BF	greek letter
oS	24C8	circles
oacute	00F3	letters
oast	229B	circles
ocir	229A	circles
ocirc	00F4	letters
ocy	043E	letters
odash	229D	circles
odblac	0151	letters
odiv	2A38	miscellanea
odot	2299	circles
odsold	29BC	miscellanea
oelig	0153	letters
ofcir	29BF	miscellanea
ofr	1D52C	miscellanea
ogon	02DB	symbols
ograve	00F2	letters
ogt	29C1	miscellanea
ohbar	29B5	miscellanea
ohm	2126	letters
oint	222E	mathematics
olarr	21BA	arrows
olcir	29BE	miscellanea
olcross	29BB	miscellanea
olt	29C0	miscellanea
omacr	014D	letters
omega	03C9	greek letter
omid	29B6	miscellanea
ominus	2296	circles
oopf	1D560	letters
opar	29B7	miscellanea
operp	29B9	miscellanea
oplus	2295	circles
or	2228	logic
orarr	21BB	arrows
ord	2A5D	miscellanea
order	2134	letters
orderof	2134	letters
ordf	00AA	letters
ordm	00BA	circles
origof	22B6	symbols
oror	2A56	miscellanea
orslope	2A57	miscellanea
orv	2A5B	miscellanea
oscr	2134	letters
oslash	00F8	circles
osol	2298	circles
otilde	00F5	letters
otimes	2297	circles
otimesas	2A36	miscellanea
ouml	00F6	letters
ovbar	233D	circles
owns	220B	set theory
par	2225	symbols
para	00B6	symbols
parallel	2225	symbols
parsim	2AF3	miscellanea
parsl	2225	miscellanea
part	2202	letters
partial	2202	letters
pcy	043F	letters
permil	2030	fractions
perp	22A5	logic
pertenk	2031	fractions
pfr	1D52D	miscellanea
phi	03D5	greek letter
phmmat	2133	letters
phone	260E	symbols
pi	03C0	greek letter
pitchfork	22D4	symbols
planck	210F	letters
planckh	210E	letters
plankv	210F	letters
plusacir	2A23	miscellanea
plusb	229E	squares
pluscir	2A22	miscellanea
plusdo	2214	mathematics
plusdu	2A25	miscellanea
pluse	2A72	miscellanea
plusmn	00B1	mathematics
plussim	2A26	miscellanea
plustwo	2A27	miscellanea
pm	00B1	mathematics
pointint	2A15	mathematics
popf	1D561	letters
pound	00A3	symbols
pr	227A	order relations
prE	2AAF	order relations
prap	227E	order relations
prcue	227C	order relations
pre	2AAF	order relations
prec	227A	order relations
precapprox	227E	order relations
preccurlyeq	227C	order relations
preceq	2AAF	order relations
precnapprox	22E8	order relations
precneqq	2AB5	order relations
precnsim	22E8	order relations
precsim	227E	order relations
prime	2032	symbols
primes	2119	letters
prnE	2AB5	order relations
prnap	22E8	order relations
prnsim	22E8	order relations
prod	220F	mathematics
profalar	232E	miscellanea
profline	2312	symbols
profsurf	2313	symbols
prop	221D	mathematics
propto	221D	mathematics
prsim	227E	order relations
prurel	22B0	miscellanea
pscr	1D4C5	miscellanea
psi	03C8	greek letter
puncsp	2008	spaces
qfr	1D52E	miscellanea
qint	2A0C	mathematics
qopf	1D562	letters
qprime	2057	symbols
qscr	1D4C6	miscellanea
quaternions	210D	letters
quatint	2A16	mathematics
questeq	225F	equivalence relations
rAarr	21DB	arrows
rArr	21D2	arrows
rAtail	291C	arrows
rBarr	290F	arrows
rHar	2964	arrows
race	29DA	miscellanea
racute	0155	letters
radic	221A	mathematics
raemptyv	29B3	miscellanea
rang	27E9	parentheses and delimiters
rangd	2992	miscellanea
range	29A5	miscellanea
rangle	27E9	parentheses and delimiters
raquo	00BB	parentheses and delimiters
rarr	2192	arrows
rarrap	2975	arrows
rarrb	21E5	arrows
rarrbfs	2920	arrows
rarrc	2933	arrows
rarrfs	291E	arrows
rarrhk	21AA	arrows
rarrlp	21AC	arrows
rarrpl	2945	arrows
rarrsim	2974	arrows
rarrtl	21A3	arrows
rarrw	219D	arrows
ratail	21A3	arrows
ratio	2236	symbols
rationals	211A	letters
rbarr	290D	arrows
rbbrk	2998	parentheses and delimiters
rbrke	298C	miscellanea
rbrksld	298E	miscellanea
rbrkslu	2990	miscellanea
rcaron	0159	letters
rcedil	0157	letters
rceil	2309	ASCII art
rcy	0440	letters
rdca	2937	arrows
rdldhar	2969	arrows
rdquo	201D	symbols
rdquor	201D	symbols
rdsh	21B3	arrows
real	211C	letters
realine	211B	letters
realpart	211C	letters
reals	211D	letters
rect	25AD	squares
reg	00AE	circles
rfisht	297D	arrows
rfloor	230B	ASCII art
rfr	1D52F	miscellanea
rhard	21C1	arrows
rharu	21C0	arrows
rharul	296C	arrows
rho	03C1	greek letter
rightarrow	2192	arrows
rightarrowtail	21A3	arrows
rightharpoondown	21C1	arrows
rightharpoonup	21C0	arrows
rightleftarrows	21C4	arrows
rightleftharpoons	21CC	arrows
rightrightarrows	21C9	arrows
rightsquigarrow	219D	arrows
rightthreetimes	22CC	symbols
ring	02DA	circles
risingdotseq	2253	equivalence relations
rlarr	21C4	arrows
rlhar	21CC	arrows
rmoust	23B1	parentheses and delimiters
rmoustache	23B1	parentheses and delimiters
rnmid	2AEE	miscellanea
roang	F559	miscellanea
roarr	21FE	arrows
robrk	27E7	parentheses and delimiters
ropar	2986	parentheses and delimiters
ropf	1D563	letters
roplus	2A2E	miscellanea
rotimes	2A35	miscellanea
rpargt	2994	miscellanea
rppolint	2A12	mathematics
rrarr	21C9	arrows
rscr	1D4C7	miscellanea
rsh	21B1	arrows
rsquo	2019	symbols
rsquor	2019	symbols
rthree	22CC	symbols
rtimes	22CA	symbols
rtri	25B9	triangles
rtrie	22B5	triangles
rtrif	25B8	triangles
rtriltri	29CE	triangles
ruluhar	2968	arrows
rx	211E	letters
sacute	015B	letters
sc	227B	order relations
scE	227E	order relations
scap	227F	order relations
scaron	0161	letters
sccue	227D	order relations
sce	227D	order relations
scedil	015F	letters
scirc	015D	letters
scnE	2AB6	order relations
scnap	22E9	order relations
scnsim	22E9	order relations
scpolint	2A13	mathematics
scsim	227F	order relations
scy	0441	letters
sdot	22C5	symbols
sdotb	22A1	squares
sdote	2A66	miscellanea
seArr	21D8	arrows
searhk	2925	arrows
searr	2198	arrows
searrow	2198	arrows
sect	00A7	symbols
seswar	2929	arrows
setminus	2216	mathematics
setmn	2216	mathematics
sext	2736	symbols
sfr	1D530	miscellanea
sharp	266F	symbols
shchcy	0449	letters
shcy	0448	letters
shortmid	2223	miscellanea
shortparallel	2225	miscellanea
shy	00AD	spaces
sigma	03C3	greek letter
sim	223C	symbols
simdot	2A6A	miscellanea
sime	2243	equivalence relations
simeq	2243	equivalence relations
simg	2A9E	order relations
simgE	2AA0	order relations
siml	2A9D	order relations
simlE	2A9F	order relations
simne	2246	equivalence relations
simplus	2A24	miscellanea
simrarr	2972	arrows
slarr	2190	miscellanea
smallsetminus	2216	miscellanea
smashp	2A33	miscellanea
smeparsl	29E4	miscellanea
smid	2223	miscellanea
smile	2323	symbols
smt	2AAA	miscellanea
smte	2AAC	miscellanea
smtes	2AAC	miscellanea
softcy	044C	letters
solb	29C4	miscellanea
solbar	233F	miscellanea
sopf	1D564	letters
spades	2660	symbols
spadesuit	2660	symbols
spar	2225	miscellanea
sqcap	2293	set theory
sqcaps	2293	miscellanea
sqcup	2294	set theory
sqcups	2294	miscellanea
sqsub	228F	set theory
sqsube	2291	set theory
sqsubset	228F	set theory
sqsubseteq	2291	set theory
sqsup	2290	set theory
sqsupe	2292	set theory
sqsupset	2290	set theory
sqsupseteq	2292	set theory
squ	25A1	squares
square	25A1	squares
squarf	25AA	squares
squf	25AA	squares
srarr	2192	miscellanea
sscr	1D4C8	miscellanea
ssetmn	2216	miscellanea
sstarf	22C6	symbols
star	22C6	symbols
starf	2605	symbols
straightepsilon	03B5	greek letter
straightphi	03C6	greek letter
subE	2286	set theory
subdot	2ABD	miscellanea
sube	2286	set theory
subedot	2AC3	miscellanea
submult	2AC1	miscellanea
subnE	228A	set theory
subne	228A	set theory
subplus	2ABF	miscellanea
subrarr	2979	set theory
subset	2282	set theory
subseteq	2286	set theory
subseteqq	2286	set theory
subsetneq	228A	set theory
subsetneqq	228A	set theory
subsim	2AC7	miscellanea
subsub	2AD5	miscellanea
subsup	2AD3	miscellanea
succ	227B	order relations
succapprox	227F	order relations
succcurlyeq	227D	order relations
succeq	227D	order relations
succnapprox	22E9	order relations
succneqq	2AB6	order relations
succnsim	22E9	order relations
succsim	227F	order relations
sum	2211	mathematics
sung	266A	symbols
sup	005E	symbols
sup1	00B9	symbols
sup2	00B2	symbols
sup3	00B3	symbols
supE	2287	set theory
supdot	2ABE	miscellanea
supdsub	2AD8	miscellanea
supe	2287	set theory
supedot	2AC4	miscellanea
suphsol	2283 002F	set theory
suphsub	2AD7	miscellanea
suplarr	297B	arrows
supmult	2AC2	miscellanea
supnE	228B	set theory
supne	228B	set theory
supplus	2AC0	miscellanea
supset	2283	set theory
supseteq	2287	set theory
supseteqq	2287	set theory
supsetneq	228B	set theory
supsetneqq	228B	set theory
supsim	2AC8	miscellanea
supsub	2AD4	miscellanea
supsup	2AD6	miscellanea
swArr	21D9	arrows
swarhk	2926	arrows
swarr	2199	arrows
swarrow	2199	arrows
swnwar	292A	arrows
szlig	00DF	letters
target	2316	miscellanea
tau	03C4	greek letter
tbrk	23B4	miscellanea
tcaron	0165	letters
tcedil	0163	letters
tcy	0442	letters
tdot	20DB	symbols
telrec	2315	symbols
tfr	1D531	miscellanea
there4	2234	symbols
therefore	2234	symbols
theta	03B8	greek letter
thickapprox	2248	miscellanea
thicksim	223C	miscellanea
thinsp	2009	spaces
thkap	2248	miscellanea
thksim	223C	miscellanea
thorn	00FE	symbols
tilde	02DC	symbols
times	00D7	mathematics
timesb	22A0	squares
timesbar	2A31	miscellanea
timesd	2A30	miscellanea
tint	222D	mathematics
to	2192	arrows
toea	2928	arrows
top	22A4	logic
topbot	2336	miscellanea
topcir	2AF1	miscellanea
topf	1D565	letters
topfork	2ADA	miscellanea
tosa	2929	arrows
tprime	2034	symbols
trade	2122	letters
triangle	25B5	triangles
triangledown	25BF	triangles
triangleleft	25C3	triangles
trianglelefteq	22B4	triangles
triangleq	225C	equivalence relations
triangleright	25B9	triangles
trianglerighteq	22B5	triangles
tridot	25EC	triangles
trie	225C	equivalence relations
triminus	2A3A	miscellanea
triplus	2A39	miscellanea
trisb	29CD	miscellanea
tritime	2A3B	miscellanea
tscr	1D4C9	miscellanea
tscy	0446	letters
tshcy	045B	letters
tstrok	0167	letters
twixt	226C	set theory
twoheadleftarrow	219E	arrows
twoheadrightarrow	21A0	arrows
uArr	21D1	arrows
uHar	2963	arrows
uacute	00FA	letters
uarr	2191	arrows
ubrcy	045E	letters
ubreve	016D	letters
ucirc	00FB	letters
ucy	0443	letters
udarr	21C5	arrows
udblac	0171	letters
udhar	296E	arrows
ufisht	297E	arrows
ufr	1D532	miscellanea
ugrave	00F9	letters
uharl	21BF	arrows
uharr	21BE	arrows
uhblk	2580	squares
ulcorn	231C	ASCII art
ulcorner	231C	ASCII art
ulcrop	230F	ASCII art
ultri	25F8	triangles
umacr	016B	letters
uml	00A8	symbols
uogon	0173	letters
uopf	1D566	letters
uparrow	2191	arrows
updownarrow	2195	arrows
upharpoonleft	21BF	arrows
upharpoonright	21BE	arrows
uplus	228E	set theory
upsilon	03C5	greek letter
upuparrows	21C8	arrows
urcorn	231D	ASCII art
urcorner	231D	ASCII art
urcrop	230E	ASCII art
uring	016F	letters
urtri	25F9	triangles
uscr	1D4CA	miscellanea
utdot	22F0	symbols
utilde	0169	letters
utri	25B5	triangles
utrif	25B4	triangles
uuarr	21C8	arrows
uuml	00FC	letters
uwangle	29A7	miscellanea
vArr	21D5	arrows
vBar	2AE8	miscellanea
vBarv	2AE9	miscellanea
vDash	22A8	logic
vangrt	22BE	symbols
varepsilon	03B5	greek letter
varkappa	03F0	greek letter
varnothing	2205	set theory
varphi	03C6	greek letter
varpi	03D6	greek letter
varpropto	221D	mathematics
varr	2195	arrows
varrho	03F1	greek letter
varsigma	03C2	greek letter
varsubsetneq	228A	miscellanea
varsubsetneqq	228A	miscellanea
varsupsetneq	228B	miscellanea
varsupsetneqq	228B	miscellanea
vartheta	03D1	greek letter
vartriangleleft	22B2	triangles
vartriangleright	22B3	triangles
vcy	0432	letters
vdash	22A2	logic
vdots	22EE	symbols
vee	2228	logic
veebar	22BB	symbols
veeeq	225A	equivalence relations
vellip	22EE	symbols
vfr	1D533	miscellanea
vltri	22B2	triangles
vnsub	2284	set theory
vnsup	2285	set theory
vopf	1D567	letters
vprop	221D	mathematics
vrtri	22B3	triangles
vscr	1D4CB	miscellanea
vsubnE	228A	miscellanea
vsubne	228A	miscellanea
vsupnE	228B	miscellanea
vsupne	228B	miscellanea
vzigzag	299A	miscellanea
wcirc	0175	letters
wedbar	2A5F	miscellanea
wedge	2227	logic
wedgeq	2259	equivalence relations
weierp	2118	letters
wfr	1D534	miscellanea
wopf	1D568	letters
wp	2118	letters
wr	2240	symbols
wreath	2240	symbols
wscr	1D4CC	miscellanea
xcap	22C2	set theory
xcirc	25EF	circles
xcup	22C3	set theory
xdtri	25BD	triangles
xfr	1D535	miscellanea
xhArr	F57B	miscellanea
xharr	F578	miscellanea
xi	03BE	greek letter
xlArr	F579	miscellanea
xlarr	F576	miscellanea
xmap	F57D	miscellanea
xnis	22FB	set theory
xodot	2299	circles
xopf	1D569	letters
xoplus	2295	circles
xotime	2297	circles
xrArr	F57A	miscellanea
xrarr	F577	miscellanea
xscr	1D4CD	miscellanea
xsqcup	2294	set theory
xuplus	228E	set theory
xutri	25B3	triangles
xvee	22C1	logic
xwedge	22C0	logic
yacute	00FD	letters
yacy	044F	letters
ycirc	0177	letters
ycy	044B	letters
yen	00A5	symbols
yfr	1D536	miscellanea
yicy	0457	letters
yopf	1D56A	letters
yscr	1D4CE	miscellanea
yucy	044E	letters
yuml	00FF	letters
zacute	017A	letters
zcaron	017E	letters
zcy	0437	letters
zdot	017C	letters
zeetrf	2128	letters
zeta	03B6	greek letter
zfr	1D537	miscellanea
zhcy	0436	letters
zigrarr	21DD	arrows
zopf	1D56B	letters
zscr	1D4CF	miscellanea
